Date,response
8/28/2022,1293.985
8/29/2022,1291.26
8/30/2022,1296.71
8/31/2022,1302.95
9/1/2022,1282.43
9/2/2022,1284.79
9/3/2022,1292.205
9/4/2022,1279.17
9/5/2022,1299.62
9/6/2022,1258.72
9/7/2022,1274.88
9/8/2022,1308.31
9/9/2022,1372.37
9/10/2022,1387.895
9/11/2022,1352.385
9/12/2022,1403.42
9/13/2022,1301.35
9/14/2022,1294.19
9/15/2022,1263.18
9/16/2022,1236.93
9/17/2022,1236.93
9/18/2022,#N/A
