Date,response
3/28/2016,11.6603
3/29/2016,11.594
3/30/2016,11.9319
3/31/2016,11.4091
4/1/2016,11.6635
4/2/2016,11.5972
4/3/2016,11.6028
4/4/2016,11.1715
4/5/2016,10.443
4/6/2016,10.6727
4/7/2016,10.052
4/8/2016,9.73432
4/9/2016,9.14706
4/10/2016,8.93702
4/11/2016,8.64791
4/12/2016,7.44885
4/13/2016,8.02855
4/14/2016,8.39444
4/15/2016,8.24125
4/16/2016,8.6062
4/17/2016,9.28506
4/18/2016,8.99991
4/19/2016,8.7176
4/20/2016,8.47668
4/21/2016,8.10778
4/22/2016,7.81507
4/23/2016,8.30778
4/24/2016,7.99437
4/25/2016,7.51469
4/26/2016,7.39967
4/27/2016,7.77172
4/28/2016,7.18199
4/29/2016,7.45872
4/30/2016,8.83251
5/1/2016,8.81118
5/2/2016,10.147
5/3/2016,9.40064
5/4/2016,9.40586
5/5/2016,9.81006
5/6/2016,9.32497
5/7/2016,9.39429
5/8/2016,9.4794
5/9/2016,9.30335
5/10/2016,9.35012
5/11/2016,9.99292
5/12/2016,10.082
5/13/2016,10.5453
5/14/2016,10.2261
5/15/2016,9.95892
5/16/2016,11.172
5/17/2016,12.1871
5/18/2016,13.4824
5/19/2016,14.8728
5/20/2016,13.6086
5/21/2016,14.0276
5/22/2016,14.2862
5/23/2016,13.2833
5/24/2016,12.7062
5/25/2016,12.5358
5/26/2016,12.4577
5/27/2016,11.327
5/28/2016,11.82
5/29/2016,12.3872
5/30/2016,12.7497
5/31/2016,14.0619
6/1/2016,13.9466
6/2/2016,13.7405
6/3/2016,13.8139
6/4/2016,13.6985
6/5/2016,13.9718
6/6/2016,13.9565
6/7/2016,14.4974
6/8/2016,14.4304
6/9/2016,14.392
6/10/2016,13.9364
6/11/2016,14.0798
6/12/2016,15.7624
6/13/2016,17.5695
6/14/2016,18.8395
6/15/2016,18.4483
6/16/2016,20.5923
6/17/2016,15.3559
6/18/2016,11.1617
6/19/2016,12.2547
6/20/2016,11.8639
6/21/2016,13.4204
6/22/2016,13.1603
6/23/2016,13.6707
6/24/2016,14.2641
6/25/2016,14.2818
6/26/2016,13.8262
6/27/2016,13.9018
6/28/2016,12.2025
6/29/2016,12.6082
6/30/2016,12.4421
7/1/2016,12.2163
7/2/2016,12.136
7/3/2016,11.7989
7/4/2016,11.4378
7/5/2016,10.6158
7/6/2016,10.5246
7/7/2016,10.099
7/8/2016,11.4059
7/9/2016,10.9626
7/10/2016,10.9373
7/11/2016,10.4772
7/12/2016,10.557
7/13/2016,10.4587
7/14/2016,11.5519
7/15/2016,11.9497
7/16/2016,11.6471
7/17/2016,11.1549
7/18/2016,11.0019
7/19/2016,11.6424
7/20/2016,12.4484
7/21/2016,12.6305
7/22/2016,14.7156
7/23/2016,14.3311
7/24/2016,12.7664
7/25/2016,13.8105
7/26/2016,11.7632
7/27/2016,12.9646
7/28/2016,12.8619
7/29/2016,12.8162
7/30/2016,12.4765
7/31/2016,11.868
8/1/2016,10.9585
8/2/2016,8.73383
8/3/2016,10.2512
8/4/2016,11.0367
8/5/2016,10.9331
8/6/2016,10.8999
8/7/2016,10.9175
8/8/2016,11.2433
8/9/2016,12.2352
8/10/2016,12.128
8/11/2016,11.6925
8/12/2016,11.7747
8/13/2016,11.5772
8/14/2016,11.1993
8/15/2016,11.2151
8/16/2016,11.1453
8/17/2016,10.7588
8/18/2016,10.756
8/19/2016,10.7477
8/20/2016,11.2694
8/21/2016,11.1753
8/22/2016,11.1096
8/23/2016,11.0273
8/24/2016,11.0393
8/25/2016,11.3649
8/26/2016,11.2899
8/27/2016,11.1492
8/28/2016,10.9302
8/29/2016,10.9747
8/30/2016,11.2309
8/31/2016,11.6802
9/1/2016,12.0164
9/2/2016,12.1142
9/3/2016,11.7873
9/4/2016,11.6753
9/5/2016,11.7347
9/6/2016,11.6925
9/7/2016,11.5496
9/8/2016,11.3357
9/9/2016,11.6583
9/10/2016,12.2151
9/11/2016,11.6257
9/12/2016,11.893
9/13/2016,11.9251
9/14/2016,11.9368
9/15/2016,11.9227
9/16/2016,12.5519
9/17/2016,12.6872
9/18/2016,12.425
9/19/2016,13.1587
9/20/2016,14.2948
9/21/2016,13.7924
9/22/2016,13.2711
9/23/2016,13.3285
9/24/2016,12.879
9/25/2016,13.0848
9/26/2016,12.8182
9/27/2016,13.0935
9/28/2016,13.2836
9/29/2016,13.118
9/30/2016,13.2286
10/1/2016,13.1756
10/2/2016,13.2032
10/3/2016,13.4741
10/4/2016,13.2768
10/5/2016,13.0384
10/6/2016,12.8704
10/7/2016,12.6626
10/8/2016,12.1972
10/9/2016,12.0568
10/10/2016,11.7566
10/11/2016,11.785
10/12/2016,11.961
10/13/2016,12.0132
10/14/2016,11.9347
10/15/2016,11.955
10/16/2016,11.9548
10/17/2016,11.996
10/18/2016,12.5744
10/19/2016,12.0274
10/20/2016,12.0947
10/21/2016,12.0802
10/22/2016,12.0705
10/23/2016,12.03
10/24/2016,11.9649
10/25/2016,11.3934
10/26/2016,11.5739
10/27/2016,11.4978
10/28/2016,11.1011
10/29/2016,10.4242
10/30/2016,11.1932
10/31/2016,10.9692
11/1/2016,10.7779
11/2/2016,10.7397
11/3/2016,10.8464
11/4/2016,11.0893
11/5/2016,10.9986
11/6/2016,10.9029
11/7/2016,10.8352
11/8/2016,10.8314
11/9/2016,10.6891
11/10/2016,10.5329
11/11/2016,10.2925
11/12/2016,9.87669
11/13/2016,10.0954
11/14/2016,9.97508
11/15/2016,10.2053
11/16/2016,10.0652
11/17/2016,9.98048
11/18/2016,9.49271
11/19/2016,9.66802
11/20/2016,9.58016
11/21/2016,9.6282
11/22/2016,9.90574
11/23/2016,9.82851
11/24/2016,9.24682
11/25/2016,9.40819
11/26/2016,9.32467
11/27/2016,8.99595
11/28/2016,8.72361
11/29/2016,8.18344
11/30/2016,8.59007
12/1/2016,8.45672
12/2/2016,7.74111
12/3/2016,7.92728
12/4/2016,7.45995
12/5/2016,6.83015
12/6/2016,7.85203
12/7/2016,8.38213
12/8/2016,8.25522
12/9/2016,8.45783
12/10/2016,8.11883
12/11/2016,8.20723
12/12/2016,8.51441
12/13/2016,8.42063
12/14/2016,8.27573
12/15/2016,7.82691
12/16/2016,7.85324
12/17/2016,7.89911
12/18/2016,7.86689
12/19/2016,7.64083
12/20/2016,7.65045
12/21/2016,7.89524
12/22/2016,7.57926
12/23/2016,7.2033
12/24/2016,7.26841
12/25/2016,7.18144
12/26/2016,7.2551
12/27/2016,7.1754
12/28/2016,7.54068
12/29/2016,8.27661
12/30/2016,8.15988
12/31/2016,7.96022
1/1/2017,8.17558
1/2/2017,8.37087
1/3/2017,9.74586
1/4/2017,11.2764
1/5/2017,10.2677
1/6/2017,10.2487
1/7/2017,9.84157
1/8/2017,10.2793
1/9/2017,10.3668
1/10/2017,10.565
1/11/2017,9.7324
1/12/2017,9.85651
1/13/2017,9.67667
1/14/2017,9.78377
1/15/2017,9.9088
1/16/2017,9.58357
1/17/2017,10.3282
1/18/2017,10.1958
1/19/2017,10.3966
1/20/2017,10.5946
1/21/2017,10.9109
1/22/2017,10.7344
1/23/2017,10.8197
1/24/2017,10.597
1/25/2017,10.5694
1/26/2017,10.5948
1/27/2017,10.5383
1/28/2017,10.5548
1/29/2017,10.4887
1/30/2017,10.5703
1/31/2017,10.7093
2/1/2017,10.728
2/2/2017,10.8219
2/3/2017,11.0929
2/4/2017,11.4175
2/5/2017,11.3724
2/6/2017,11.3966
2/7/2017,11.5165
2/8/2017,11.4299
2/9/2017,11.0372
2/10/2017,11.2781
2/11/2017,11.3564
2/12/2017,11.3919
2/13/2017,11.2719
2/14/2017,13.0009
2/15/2017,12.9314
2/16/2017,12.9065
2/17/2017,12.6819
2/18/2017,12.8059
2/19/2017,12.7545
2/20/2017,12.4787
2/21/2017,12.6756
2/22/2017,12.6009
2/23/2017,13.1367
2/24/2017,13.067
2/25/2017,13.547
2/26/2017,14.5422
2/27/2017,15.3491
2/28/2017,15.8672
3/1/2017,17.3711
3/2/2017,19.0929
3/3/2017,19.4679
3/4/2017,18.6262
3/5/2017,19.3008
3/6/2017,19.6291
3/7/2017,18.8757
3/8/2017,16.7082
3/9/2017,17.7474
3/10/2017,19.294
3/11/2017,21.5028
3/12/2017,23.3702
3/13/2017,28.5474
3/14/2017,28.6585
3/15/2017,34.7211
3/16/2017,45.8176
3/17/2017,46.3808
3/18/2017,33.0095
3/19/2017,44.343
3/20/2017,43.1241
3/21/2017,43.1662
3/22/2017,42.2579
3/23/2017,43.8057
3/24/2017,52.7926
3/25/2017,51.1639
3/26/2017,50.3421
3/27/2017,49.5942
3/28/2017,50.7177
3/29/2017,53.1553
3/30/2017,52.2622
3/31/2017,50.0247
4/1/2017,50.6929
4/2/2017,48.7985
4/3/2017,44.2916
4/4/2017,44.8505
4/5/2017,45.5301
4/6/2017,43.2332
4/7/2017,42.2385
4/8/2017,44.4138
4/9/2017,43.2898
4/10/2017,43.4898
4/11/2017,43.4256
4/12/2017,46.2747
4/13/2017,50.164
4/14/2017,47.6627
4/15/2017,49.1679
4/16/2017,48.6751
4/17/2017,48.295
4/18/2017,50.7203
4/19/2017,48.3049
4/20/2017,49.721
4/21/2017,48.2678
4/22/2017,48.5705
4/23/2017,48.4335
4/24/2017,50.1003
4/25/2017,49.8686
4/26/2017,52.7569
4/27/2017,61.9674
4/28/2017,70.549
4/29/2017,68.5341
4/30/2017,78.9826
5/1/2017,76.3821
5/2/2017,77.5702
5/3/2017,79.6403
5/4/2017,96.8837
5/5/2017,94.3518
5/6/2017,97.8759
5/7/2017,93.8639
5/8/2017,91.6718
5/9/2017,90.4116
5/10/2017,89.3832
5/11/2017,89.9354
5/12/2017,88.7962
5/13/2017,90.9569
5/14/2017,90.7882
5/15/2017,92.3178
5/16/2017,89.3975
5/17/2017,89.8914
5/18/2017,96.8425
5/19/2017,129.979
