Date,T5YIE,T10YIE,T5YIFR,Response,T5_level
9/12/2015,-0.00826446281,-0.01,-0.01015228426,0.06733614219,1.2
9/13/2015,-0.004166666667,-0.01,-0.01282051282,-0.1071180804,1.195
9/14/2015,-0.004184100418,0,0.002597402597,-0.05991489653,1.19
9/15/2015,0.008403361345,0,-0.00518134715,0.07199046457,1.2
9/16/2015,0.008333333333,0.01,0.005208333333,-0.0379102528,1.21
9/17/2015,0.02479338843,0.01,-0.00518134715,-0.0340030929,1.24
9/18/2015,-0.04032258065,-0.02,-0.005208333333,-0.02658997054,1.19
9/19/2015,0,0,-0.005235602094,0.0384189174,1.19
9/20/2015,-0.01680672269,-0.01,-0.01052631579,0.06647976487,1.17
9/21/2015,0.01709401709,0.01,0.005319148936,-0.02640003053,1.19
9/22/2015,-0.03361344538,-0.02,-0.01058201058,-0.01795750036,1.15
9/23/2015,0.008695652174,0.01,0.005347593583,-0.006530984204,1.16
9/24/2015,-0.04310344828,-0.02,-0.005319148936,-0.08729552056,1.11
9/25/2015,0,-0.02,-0.0320855615,-0.1022154568,1.11
9/26/2015,-0.04054054054,-0.02,-0.0138121547,0.06806720515,1.065
9/27/2015,-0.03755868545,-0.02,-0.01680672269,-0.08109834623,1.025
9/28/2015,-0.00487804878,0,0.002849002849,-0.1987519895,1.02
9/29/2015,0.009803921569,0,-0.005681818182,0.1384143269,1.03
9/30/2015,0.03883495146,0.01,0,0.1122128277,1.07
10/1/2015,0.05607476636,0.04,0.02285714286,-0.05899015486,1.13
10/2/2015,0.01769911504,0.01,0.01117318436,-0.01943624426,1.15
10/3/2015,0.01304347826,0.01,0.008287292818,0.01858228546,1.165
10/4/2015,0.03004291845,0.01,0.002739726027,-0.02685266977,1.2
10/5/2015,-0.01666666667,0,0.005464480874,-0.06618015418,1.18
10/6/2015,0.03389830508,0.01,-0.01086956522,0.04189286572,1.22
10/7/2015,0,0.02,0.03296703297,-0.0635880174,1.22
10/8/2015,0.03278688525,0.02,0.01063829787,0.01624978046,1.26
10/9/2015,-0.03174603175,-0.03,-0.02105263158,0.05214176461,1.22
10/10/2015,0,0,0,-0.03766222203,1.22
10/11/2015,-0.03278688525,-0.01,0,0.01319533952,1.18
10/12/2015,-0.01271186441,-0.01,-0.008064516129,-0.01083349077,1.165
10/13/2015,0.01287553648,0.01,0.008130081301,-0.03191416552,1.18
10/14/2015,-0.02542372881,-0.02,-0.01612903226,-0.1418908699,1.15
10/15/2015,0.02608695652,0.01,-0.005464480874,0.07203511609,1.18
10/16/2015,0,-0.01,-0.02197802198,-0.04168908159,1.18
10/17/2015,-0.02118644068,-0.01,-0.002808988764,0.02206278663,1.155
10/18/2015,-0.008658008658,0,0.005633802817,-0.05626912543,1.145
10/19/2015,-0.01310043668,-0.01,-0.008403361345,-0.05494885825,1.13
10/20/2015,0.02654867257,0.02,0.01694915254,-0.1027086304,1.16
10/21/2015,-0.02586206897,-0.02,-0.01666666667,0.02516359988,1.13
10/22/2015,0.008849557522,0.01,0.01694915254,0.2570806439,1.14
10/23/2015,0.04385964912,0.03,0.01666666667,-0.04789177464,1.19
10/24/2015,-0.01260504202,-0.01,-0.008196721311,0.0549000879,1.175
10/25/2015,-0.0170212766,-0.01,-0.005509641873,0.08023732265,1.155
10/26/2015,0.004329004329,0,-0.002770083102,0.2039092389,1.16
10/27/2015,-0.008620689655,0,0.005555555556,0.1692479824,1.15
10/28/2015,-0.008695652174,-0.01,-0.005524861878,0.1700737487,1.14
10/29/2015,0.04385964912,0.03,0.02777777778,0.1858595459,1.19
10/30/2015,0.008403361345,0.01,0.005405405405,-0.1232832107,1.2
10/31/2015,0.0125,0.01,0.002688172043,-0.1250611864,1.215
11/1/2015,0.02880658436,0.02,0.008042895442,0.146615989,1.25
11/2/2015,-0.016,-0.01,-0.005319148936,-0.06076415587,1.23
11/3/2015,0.0325203252,0.02,0.01069518717,0.02012455556,1.27
11/4/2015,-0.007874015748,-0.01,-0.005291005291,-0.1012275227,1.26
11/5/2015,-0.02380952381,-0.01,-0.005319148936,0.001121061404,1.23
11/6/2015,0.0162601626,0.03,0.0320855615,0.01816464122,1.25
11/7/2015,0.012,0,-0.002590673575,-0.001212298176,1.265
11/8/2015,0,-0.01,-0.02077922078,0.10763787,1.265
11/9/2015,0.01185770751,0.02,0.01856763926,-0.02453615906,1.28
11/10/2015,-0.0234375,-0.03,-0.03645833333,-0.06403274943,1.25
11/11/2015,-0.01333333333,-0.01,-0.005405405405,-0.1461439876,1.233333333
11/12/2015,0.005405405405,0,0,0.1239857201,1.24
11/13/2015,-0.02419354839,-0.01,-0.005434782609,0.005936204488,1.21
11/14/2015,-0.004132231405,0,-0.002732240437,-0.01450950166,1.205
11/15/2015,0.008298755187,0,0,0.02511022933,1.215
11/16/2015,-0.01234567901,-0.01,-0.002739726027,0.01969448302,1.2
11/17/2015,0.025,0.01,0.005494505495,0.08233254921,1.23
11/18/2015,0.0162601626,0.02,0.0218579235,-0.01448280664,1.25
11/19/2015,0.016,0,-0.01069518717,-0.03645548412,1.27
11/20/2015,0.03149606299,0.03,0.02162162162,-0.02711357344,1.31
11/21/2015,0.007633587786,0,0,0.05205503641,1.32
11/22/2015,0.007575757576,0.01,0.005291005291,-0.01019635375,1.33
11/23/2015,0,0,-0.005263157895,-0.02108874416,1.33
11/24/2015,0,0.01,0.01058201058,-0.04768709962,1.33
11/25/2015,-0.01503759398,-0.01,0,-0.04230557216,1.31
11/26/2015,0,0,-0.005235602094,0.02826406196,1.31
11/27/2015,0,0,-0.005263157895,-0.02409477074,1.31
11/28/2015,-0.003816793893,0,-0.002645502646,0.05667439144,1.305
11/29/2015,-0.007662835249,-0.01,-0.01061007958,-0.03876655639,1.295
11/30/2015,0.003861003861,0.01,0.008042895442,-0.007172001923,1.3
12/1/2015,-0.007692307692,-0.01,-0.01595744681,0.00287029757,1.29
12/2/2015,-0.01550387597,-0.01,0,-0.06369845427,1.27
12/3/2015,0.04724409449,0.03,0.02162162162,-0.007670022073,1.33
12/4/2015,-0.02255639098,-0.01,0.005291005291,0.03658186088,1.3
12/5/2015,-0.01923076923,-0.01,-0.007894736842,0.01958154316,1.275
12/6/2015,-0.01960784314,-0.01,-0.007957559682,-0.0313660684,1.25
12/7/2015,0,0,0,-0.03179027084,1.25
12/8/2015,0,0,0,0.01859114718,1.25
12/9/2015,-0.032,-0.02,-0.01069518717,-0.03713381995,1.21
12/10/2015,-0.00826446281,-0.01,-0.01621621622,0.06493437577,1.2
12/11/2015,-0.025,-0.03,-0.03846153846,0.08368313026,1.17
12/12/2015,0,0,-0.005714285714,0.06301592723,1.17
12/13/2015,0.02136752137,0.01,-0.002873563218,-0.01855065538,1.195
12/14/2015,-0.02092050209,-0.01,-0.00288184438,0.04242295774,1.17
12/15/2015,0.04273504274,0.02,0.005780346821,0.01829313715,1.22
12/16/2015,-0.01639344262,-0.01,-0.01149425287,-0.0211131432,1.2
12/17/2015,0.008333333333,0.01,0.005813953488,-0.04970647136,1.21
12/18/2015,0,-0.01,-0.01156069364,-0.01971574135,1.21
12/19/2015,-0.00826446281,0,0,-0.01241839418,1.2
12/20/2015,-0.008333333333,0,0.005847953216,-0.009130956445,1.19
12/21/2015,0,0,-0.005813953488,-0.001003712406,1.19
12/22/2015,0,0.01,0.01169590643,-0.03747076495,1.19
12/23/2015,0.05042016807,0.03,0.02312138728,-0.008124854543,1.25
12/24/2015,-0.016,0.01,0.02259887006,0.00240329329,1.23
12/25/2015,0,0,0,0.008306188736,1.23
12/26/2015,0.008130081301,-0.01,-0.02762430939,-0.01330592009,1.24
12/27/2015,0.01612903226,0.01,0.005681818182,-0.003904207156,1.26
12/28/2015,-0.01587301587,-0.01,-0.005649717514,-0.008330127489,1.24
12/29/2015,0.03225806452,0.02,0.01136363636,0.02886738947,1.28
12/30/2015,0,0.01,0.01123595506,0.04225463489,1.28
12/31/2015,0.0234375,0,-0.01666666667,0.02638445544,1.31
1/1/2016,0,0,0,0.02057353937,1.31
1/2/2016,0,0.01,0.01129943503,-0.01453230825,1.31
1/3/2016,0,0,0.005586592179,0.03498112468,1.31
1/4/2016,0,0,-0.005555555556,-0.01772893441,1.31
1/5/2016,0,0.01,0.01117318436,-0.004440458254,1.31
1/6/2016,-0.03816793893,-0.02,-0.005524861878,0.002507977537,1.26
1/7/2016,-0.007936507937,-0.02,-0.02777777778,-0.006690455419,1.25
1/8/2016,-0.016,-0.01,-0.01142857143,0.04824356516,1.23
1/9/2016,-0.0162601626,-0.01,-0.005780346821,-0.007673732765,1.21
1/10/2016,-0.01652892562,-0.02,-0.01744186047,0.0137470103,1.19
1/11/2016,0,0.01,0.01183431953,0.06279767155,1.19
1/12/2016,0,-0.01,-0.02339181287,0.08329875519,1.19
1/13/2016,-0.008403361345,0,0.005988023952,-0.02236382788,1.18
1/14/2016,0.01694915254,0,-0.0119047619,0.05877795982,1.2
1/15/2016,-0.06666666667,-0.05,-0.03614457831,0.02121861991,1.12
1/16/2016,0,0,0,0.01173534934,1.12
1/17/2016,0.03571428571,0.01,0,0.08164228794,1.16
1/18/2016,-0.02586206897,-0.02,-0.01875,0.06912095603,1.13
1/19/2016,0.02654867257,0.02,0.01910828025,-0.0334135766,1.16
1/20/2016,-0.05172413793,-0.04,-0.0375,0.1169085573,1.1
1/21/2016,-0.01818181818,-0.03,-0.03896103896,0.01131214344,1.08
1/22/2016,0.06481481481,0.05,0.0472972973,-0.03309264393,1.15
1/23/2016,0,0,-0.006451612903,0.3288304207,1.15
1/24/2016,0.008695652174,0,0,0.07799030578,1.16
1/25/2016,-0.008620689655,-0.01,-0.006493506494,0.1619367241,1.15
1/26/2016,0.01739130435,0.01,0.01307189542,-0.108642094,1.17
1/27/2016,0.008547008547,0.03,0.04516129032,0.07830315451,1.18
1/28/2016,0.01694915254,0.01,0.01234567901,0.05013545617,1.2
1/29/2016,-0.008333333333,-0.01,-0.006097560976,-0.01266475895,1.19
1/30/2016,0.004201680672,0,-0.009202453988,-0.01930714561,1.195
1/31/2016,-0.02092050209,-0.02,-0.01547987616,-0.05516774947,1.17
2/1/2016,0.02564102564,0.01,0.006289308176,-0.03666282006,1.2
2/2/2016,-0.05,-0.03,-0.0125,0.09359392943,1.14
2/3/2016,0.01754385965,0.01,0.01265822785,0.03872952339,1.16
2/4/2016,-0.02586206897,-0.01,-0.00625,0.02126917298,1.13
2/5/2016,-0.05309734513,-0.02,0,-0.01451041893,1.07
2/6/2016,-0.04672897196,-0.04,-0.03144654088,-0.001618938827,1.02
2/7/2016,-0.06862745098,-0.05,-0.03246753247,0.1671473493,0.95
2/8/2016,0.02105263158,0.01,0,0.07566661258,0.97
2/9/2016,-0.0412371134,-0.02,0,0.2420523683,0.93
2/10/2016,0.02150537634,0,-0.01342281879,0.1229230501,0.95
2/11/2016,-0.01052631579,-0.02,-0.03401360544,0.3336352616,0.94
2/12/2016,0.09574468085,0.06,0.03521126761,-0.06608874006,1.03
2/13/2016,0,0,0,-0.04231966699,1.03
2/14/2016,0,0,0,-0.01208026053,1.03
2/15/2016,0.004854368932,0.01,0.01700680272,0.01564301571,1.035
2/16/2016,-0.004830917874,-0.01,-0.01672240803,-0.1855234373,1.03
2/17/2016,0.009708737864,0.02,0.03401360544,-0.1361174613,1.04
2/18/2016,-0.01923076923,-0.03,-0.03947368421,0.178298888,1.02
2/19/2016,0.03921568627,0.02,0,0.06542255568,1.06
2/20/2016,0.02358490566,0.02,0.01712328767,-0.07697078721,1.085
2/21/2016,0.03225806452,0.02,0.01683501684,0.0764111623,1.12
2/22/2016,-0.008928571429,0,0,0.2029835506,1.11
2/23/2016,0.01801801802,0.01,0,-0.005549433109,1.13
2/24/2016,0.01769911504,0.03,0.03973509934,0.1146941001,1.15
2/25/2016,0.02608695652,0.02,0.01910828025,-0.0177196293,1.18
2/26/2016,0.01694915254,0.01,0.0125,-0.03246087532,1.2
2/27/2016,0.0125,0,-0.003086419753,0.08014340097,1.215
2/28/2016,0.03703703704,0.02,0.01547987616,0.009700081017,1.26
2/29/2016,-0.02380952381,-0.02,-0.01829268293,-0.01865661797,1.23
3/1/2016,0.0487804878,0.04,0.03726708075,0.1977469841,1.29
3/2/2016,0.03875968992,0.02,0.005988023952,0.1195003598,1.34
3/3/2016,0.01492537313,0.01,0.0119047619,0.107337636,1.36
3/4/2016,0,-0.01,-0.02352941176,0.1069665784,1.36
3/5/2016,0,-0.01,-0.01807228916,0.03404279886,1.36
3/6/2016,-0.01102941176,-0.02,-0.02147239264,0.04431168928,1.345
3/7/2016,0.01115241636,0.01,0.003134796238,-0.1580541398,1.36
3/8/2016,-0.02205882353,-0.01,-0.00625,0.04089431781,1.33
3/9/2016,0.03007518797,0.03,0.03773584906,0.2108404335,1.37
3/10/2016,-0.01459854015,-0.02,-0.02424242424,-0.05571369793,1.35
3/11/2016,0.04444444444,0.04,0.03726708075,-0.01129330583,1.41
3/12/2016,-0.01063829787,-0.01,-0.002994011976,0.2119061752,1.395
3/13/2016,-0.02150537634,-0.01,-0.006006006006,0.06111453316,1.365
3/14/2016,0.01098901099,0.01,0.003021148036,-0.1384929572,1.38
3/15/2016,-0.02173913043,-0.01,-0.006024096386,0.0620880013,1.35
3/16/2016,0.07407407407,0.05,0.03636363636,-0.04174182897,1.45
3/17/2016,0.006896551724,-0.01,-0.01754385965,-0.1220975217,1.46
3/18/2016,0.006849315068,0.03,0.04166666667,-0.01027621297,1.47
3/19/2016,0.01020408163,0.01,0.008571428571,-0.03094676349,1.485
3/20/2016,0.003367003367,0.01,0.008498583569,-0.0200647985,1.49
3/21/2016,0.006711409396,0,0,0.1404292343,1.5
3/22/2016,-0.01333333333,-0.01,0,-0.04436871641,1.48
3/23/2016,-0.02702702703,-0.03,-0.03370786517,0.09927083703,1.44
3/24/2016,-0.01388888889,-0.01,0,-0.09336442791,1.42
3/25/2016,0,0,0,-0.04776018442,1.42
3/26/2016,-0.01408450704,-0.01,0,0.02485348687,1.4
3/27/2016,0.025,0.02,0.008720930233,-0.05049887821,1.435
3/28/2016,-0.0243902439,-0.02,-0.008645533141,0.1200088369,1.4
3/29/2016,0.05,0.03,0.01744186047,-0.005685960052,1.47
3/30/2016,0.03401360544,0.02,0.01714285714,0.02914438503,1.52
3/31/2016,-0.01973684211,-0.02,-0.01685393258,-0.0438153186,1.49
4/1/2016,0,0,0,0.0222979902,1.49
4/2/2016,-0.003355704698,0.01,0.01428571429,-0.005684400051,1.485
4/3/2016,-0.0202020202,-0.01,0,0.0004828751768,1.455
4/4/2016,0.01718213058,0.02,0.01408450704,-0.03717206192,1.48
4/5/2016,-0.03378378378,-0.03,-0.02777777778,-0.0652105805,1.43
4/6/2016,0,0,0,0.02199559514,1.43
4/7/2016,-0.01398601399,-0.01,0,-0.05815772953,1.41
4/8/2016,0.01418439716,0,-0.01142857143,-0.03160366096,1.43
4/9/2016,-0.006993006993,-0.01,-0.005780346821,-0.06032881598,1.42
4/10/2016,-0.01408450704,0,0.005813953488,-0.02296256939,1.4
4/11/2016,0.007142857143,0,-0.01156069364,-0.03234970941,1.41
4/12/2016,-0.01418439716,0.01,0.02339181287,-0.1386531543,1.39
4/13/2016,0.02877697842,-0.01,-0.03428571429,0.07782409365,1.43
4/14/2016,-0.006993006993,0,0.005917159763,0.04557360918,1.42
4/15/2016,0,0,0,-0.01824898385,1.42
4/16/2016,-0.003521126761,0,0.008823529412,0.04428333081,1.415
4/17/2016,0.01413427562,0.01,0.01166180758,0.07888034208,1.435
4/18/2016,-0.01742160279,-0.01,-0.00288184438,-0.03071062546,1.41
4/19/2016,0.03546099291,0.02,0.005780346821,-0.03136809146,1.46
4/20/2016,0.02054794521,0.01,0.005747126437,-0.02763604662,1.49
4/21/2016,0.04697986577,0.01,-0.01714285714,-0.04351939674,1.56
4/22/2016,0,0,0,-0.03610236094,1.56
4/23/2016,0,0,0.005813953488,0.06304614034,1.56
4/24/2016,0,0.01,0.01734104046,-0.03772487957,1.56
4/25/2016,0,-0.01,-0.01136363636,-0.06000222657,1.56
4/26/2016,0,0.01,0.02298850575,-0.01530602061,1.56
4/27/2016,0.00641025641,0.01,0.005617977528,0.05027926921,1.57
4/28/2016,0.02547770701,0.02,0.02234636872,-0.07588152944,1.61
4/29/2016,-0.006211180124,-0.01,-0.005464480874,0.0385311035,1.6
4/30/2016,-0.00625,-0.01,-0.01098901099,0.1841857584,1.59
5/1/2016,-0.01886792453,-0.02,-0.02222222222,-0.002414942072,1.56
5/2/2016,0.01282051282,0.01,0.01136363636,0.1516051199,1.58
5/3/2016,-0.0253164557,-0.02,-0.02247191011,-0.07355474524,1.54
5/4/2016,-0.01298701299,-0.01,0,0.0005552813425,1.52
5/5/2016,0,0,0,0.04297321032,1.52
5/6/2016,-0.006578947368,-0.01,-0.01724137931,-0.04944821948,1.51
5/7/2016,-0.003311258278,-0.01,-0.008771929825,0.007433804077,1.505
5/8/2016,0.006644518272,0,0,0.009059758641,1.515
5/9/2016,-0.009900990099,-0.01,-0.008849557522,-0.01857185054,1.5
5/10/2016,0.02,0.02,0.01785714286,0.005027221377,1.53
5/11/2016,0,-0.02,-0.0350877193,0.06874778078,1.53
5/12/2016,0,0.01,0.01212121212,0.008914311332,1.53
5/13/2016,-0.006535947712,-0.01,-0.01796407186,0.04595318389,1.52
5/14/2016,0.003289473684,0.01,0.009146341463,-0.03026940912,1.525
5/15/2016,0.0131147541,0.01,0.006042296073,-0.02612726259,1.545
5/16/2016,-0.009708737864,0,0.003003003003,0.1218083889,1.53
5/17/2016,0.01960784314,0.01,-0.005988023952,0.09086108127,1.56
5/18/2016,-0.01282051282,0,0.01204819277,0.106284514,1.54
5/19/2016,-0.01948051948,-0.03,-0.04166666667,0.1031270397,1.51
5/20/2016,0,0,0,-0.08500080684,1.51
5/21/2016,-0.006622516556,-0.01,-0.006211180124,0.03078935379,1.5
5/22/2016,0,0,-0.00625,0.01843508512,1.5
5/23/2016,-0.006666666667,0,0,-0.07020061318,1.49
5/24/2016,0.01342281879,0.01,0,-0.04344552935,1.51
5/25/2016,0,0.02,0.03773584906,-0.01341077584,1.51
5/26/2016,0,0,0,-0.006230156831,1.51
5/27/2016,0,0,0,-0.09076314247,1.51
5/28/2016,0,0,0,0.04352432242,1.51
5/29/2016,-0.02649006623,-0.03,-0.02424242424,0.04798646362,1.47
5/30/2016,0,0,0,0.02926407905,1.47
5/31/2016,0,0,0,0.1029200687,1.47
6/1/2016,0,0,0,-0.008199460955,1.47
6/2/2016,0.006802721088,0,-0.006211180124,-0.0147777953,1.48
6/3/2016,-0.02027027027,-0.01,-0.00625,0.005341872567,1.45
6/4/2016,0.01379310345,0.01,0,-0.008353904401,1.47
6/5/2016,0.02040816327,0.02,0.01257861635,0.01995108954,1.5
6/6/2016,-0.006666666667,-0.01,-0.01242236025,-0.001095062912,1.49
6/7/2016,0.01342281879,0.02,0.0251572327,0.03875613513,1.51
6/8/2016,0.01986754967,0.01,0.006134969325,-0.004621518341,1.54
6/9/2016,-0.006493506494,-0.02,-0.03048780488,-0.002661048897,1.53
6/10/2016,-0.02614379085,-0.03,-0.0251572327,-0.03165647582,1.49
6/11/2016,-0.01342281879,-0.02,-0.01935483871,0.01028960133,1.47
6/12/2016,-0.01360544218,-0.02,-0.03289473684,0.1195045384,1.45
6/13/2016,0,0.01,0.01360544218,0.1146462468,1.45
6/14/2016,0,-0.01,-0.02684563758,0.07228435641,1.45
6/15/2016,0.01379310345,0.01,0.01379310345,-0.0207648823,1.47
6/16/2016,-0.03401360544,-0.03,-0.03401360544,0.1162166704,1.42
6/17/2016,0.007042253521,0,-0.007042253521,-0.2542892246,1.43
6/18/2016,0,0,0.007092198582,-0.2731328024,1.43
6/19/2016,-0.006993006993,0,0.01408450704,0.09792415134,1.42
6/20/2016,0.007042253521,0,-0.006944444444,-0.03188980554,1.43
6/21/2016,-0.01398601399,0,0.01398601399,0.1311963182,1.41
6/22/2016,0,0.01,0.01379310345,-0.01938094245,1.41
6/23/2016,0.04255319149,0.04,0.04081632653,0.03878331041,1.47
6/24/2016,-0.07482993197,-0.05,-0.03267973856,0.04340670192,1.36
6/25/2016,-0.03308823529,-0.03,-0.02364864865,0.001240877448,1.315
6/26/2016,-0.01520912548,-0.02,-0.02076124567,-0.0319007408,1.295
6/27/2016,-0.01930501931,-0.01,-0.003533568905,0.005467879822,1.27
6/28/2016,0.03937007874,0.02,0.007092198582,-0.1222359694,1.32
6/29/2016,0.0303030303,0.02,0.01408450704,0.03324728539,1.36
6/30/2016,0.01470588235,0,-0.01388888889,-0.01317396615,1.38
7/1/2016,0.03623188406,0.02,0.007042253521,-0.01814806182,1.43
7/2/2016,0,0,0,-0.006573185007,1.43
7/3/2016,-0.02797202797,-0.02,-0.01398601399,-0.02777686223,1.39
7/4/2016,0.007194244604,0.01,0.01418439716,-0.03060454788,1.4
7/5/2016,-0.007142857143,-0.01,-0.01398601399,-0.07186696742,1.39
7/6/2016,0.01438848921,0.02,0.02836879433,-0.00859096818,1.41
7/7/2016,0,0,0,-0.04043859149,1.41
7/8/2016,-0.01418439716,0,0.01379310345,0.1294088524,1.39
7/9/2016,0.007194244604,0,-0.01360544218,-0.03886585013,1.4
7/10/2016,0.025,0.01,-0.003448275862,-0.002307846679,1.435
7/11/2016,-0.01742160279,-0.01,-0.01038062284,-0.04206705494,1.41
7/12/2016,0.03546099291,0.03,0.02097902098,0.00761653877,1.46
7/13/2016,-0.02054794521,-0.01,0.006849315068,-0.009311357393,1.43
7/14/2016,0.006993006993,0,-0.006802721088,0.104525419,1.44
7/15/2016,0,0.03,0.05479452055,0.03443589366,1.44
7/16/2016,-0.01041666667,0,0.00974025974,-0.02532281145,1.425
7/17/2016,-0.01754385965,-0.02,-0.01607717042,-0.04225944656,1.4
7/18/2016,0.007142857143,0.02,0.02614379085,-0.01371594546,1.41
7/19/2016,-0.01418439716,-0.03,-0.05095541401,0.05821721703,1.39
7/20/2016,0.007194244604,0.01,0.02013422819,0.06922971209,1.4
7/21/2016,-0.01428571429,0.04,0.09210526316,0.01462838598,1.38
7/22/2016,-0.01449275362,-0.01,0,0.1650845176,1.36
7/23/2016,-0.007352941176,0,0,-0.02612873413,1.35
7/24/2016,-0.01111111111,0,0.003012048193,-0.1091821284,1.335
7/25/2016,0.003745318352,0,-0.003003003003,0.08178499812,1.34
7/26/2016,-0.007462686567,0,0.006024096386,-0.1482422794,1.33
7/27/2016,-0.01503759398,-0.01,0,0.1021320729,1.31
7/28/2016,0.01526717557,0.02,0.02395209581,-0.007921571047,1.33
7/29/2016,-0.01503759398,-0.02,-0.02339181287,-0.003553129786,1.31
7/30/2016,-0.01526717557,-0.01,-0.005988023952,-0.02650551646,1.29
7/31/2016,-0.02325581395,-0.02,-0.01204819277,-0.04877169078,1.26
8/1/2016,0.007936507937,0.01,0.006097560976,-0.07663464779,1.27
8/2/2016,-0.0157480315,-0.01,-0.01212121212,-0.2030086234,1.25
8/3/2016,0.024,0.01,0.006134969325,0.1737347762,1.28
8/4/2016,0.015625,0.01,0,0.07662517559,1.3
8/5/2016,0.02307692308,0.02,0.01829268293,-0.009386863827,1.33
8/6/2016,0.003759398496,0,0.002994011976,-0.003036650172,1.335
8/7/2016,-0.01123595506,0,0.002985074627,0.001614693713,1.32
8/8/2016,0.01515151515,0.01,0,0.02984199679,1.34
8/9/2016,-0.02985074627,-0.01,0,0.08822142965,1.3
8/10/2016,-0.02307692308,-0.03,-0.04166666667,-0.008761605859,1.27
8/11/2016,0.03937007874,0.02,0.006211180124,-0.03590864116,1.32
8/12/2016,-0.02272727273,-0.02,-0.01851851852,0.00703014753,1.29
8/13/2016,0.003875968992,0,0.003144654088,-0.01677325112,1.295
8/14/2016,-0.003861003861,0,0.003134796238,-0.03264174412,1.29
8/15/2016,0.007751937984,0,0,0.001410802461,1.3
8/16/2016,-0.01538461538,-0.01,0,-0.006223751906,1.28
8/17/2016,0.0234375,0.02,0.01875,-0.03467829489,1.31
8/18/2016,0.007633587786,0,-0.006134969325,-0.0002602520727,1.32
8/19/2016,0.01515151515,0.01,0,-0.000771662328,1.34
8/20/2016,0,0,-0.006172839506,0.04854061799,1.34
8/21/2016,0,0,0,-0.008350045255,1.34
8/22/2016,0,0,-0.006211180124,-0.005879036804,1.34
8/23/2016,0,0.01,0.0125,-0.007408007489,1.34
8/24/2016,-0.01492537313,0,0.01234567901,0.001088208356,1.32
8/25/2016,0.007575757576,0.01,0.006097560976,0.02949462375,1.33
8/26/2016,-0.01503759398,-0.01,-0.01212121212,-0.006599266162,1.31
8/27/2016,-0.007633587786,0,0,-0.01246246645,1.3
8/28/2016,-0.01153846154,0,0.003067484663,-0.01964266494,1.285
8/29/2016,0.003891050584,0,-0.003058103976,0.004071288723,1.29
8/30/2016,-0.007751937984,0,0.006134969325,0.02334460167,1.28
8/31/2016,-0.0078125,0.01,0.01829268293,0.04000569856,1.27
9/1/2016,-0.02362204724,-0.01,-0.005988023952,0.0287837537,1.24
9/2/2016,0.03225806452,0.01,0,0.008138876868,1.28
9/3/2016,0,0,0,-0.02698486074,1.28
9/4/2016,0.0078125,0.01,0.01807228916,-0.009501751886,1.29
9/5/2016,0.003875968992,0.01,0.008875739645,0.0050876637,1.295
9/6/2016,-0.003861003861,-0.01,-0.008797653959,-0.003596172037,1.29
